month_id,country_id,sc_cm_sb_reign_drought_calibrated
495,165,0.09247378665409207
495,166,0.09247378665409207
495,167,0.10261614717433487
495,169,0.12607207385902364
495,170,0.12848699327468702
495,172,0.11336079626046486
495,173,0.11660838520716019
495,174,0.11660838520716019
495,213,0.10261614717433487
495,214,0.09247378665409207
495,222,0.1307799107407565
495,235,0.09247378665409207
495,237,0.09247378665409207
495,242,0.09247378665409207
495,243,0.12427849550931265
495,244,0.09247378665409207
495,245,0.12234292960535599
495,246,0.1317623841557105
496,40,0.09230032251604639
496,41,0.09230032251604639
496,42,0.1350687611357526
496,43,0.09230032251604639
496,47,0.11265262638687325
496,48,0.10487836445018152
496,49,0.1168041107484174
496,50,0.09230032251604639
496,52,0.09230032251604639
496,53,0.09230032251604639
496,54,0.09230032251604639
496,55,0.1280258255926485
496,56,0.12109692389621828
496,57,0.11909453174381578
496,67,0.09230032251604639
496,69,0.09230032251604639
496,70,0.12097140406210004
496,73,0.09230032251604639
496,74,0.09230032251604639
496,76,0.1347277695157319
496,78,0.09230032251604639
496,79,0.1040633399624286
496,80,0.09230032251604639
496,81,0.1230727096175843
496,120,0.12673890711724525
496,154,0.09230032251604639
496,155,0.09230032251604639
496,156,0.09230032251604639
496,157,0.13114186846530412
496,158,0.12230643543595605
496,159,0.09230032251604639
496,160,0.13109343220800443
496,161,0.09230032251604639
496,162,0.1023392590343071
496,163,0.09230032251604639
496,164,0.1028048194921989
496,165,0.09230032251604639
496,166,0.09230032251604639
496,167,0.11258504355653197
496,169,0.1233348976585223
496,170,0.1288174974839937
496,172,0.10274382731923278
496,173,0.11673891481490309
496,174,0.11673891481490309
496,213,0.11258504355653197
496,214,0.09230032251604639
496,222,0.13108794826102613
496,235,0.09230032251604639
496,237,0.09230032251604639
496,242,0.09230032251604639
496,243,0.1246143855203102
496,244,0.09230032251604639
496,245,0.12252353924718817
496,246,0.12929509595394906
497,40,0.0921268583780007
497,41,0.0921268583780007
497,42,0.13544053230627867
497,43,0.0921268583780007
497,47,0.122655314184241
497,48,0.0921268583780007
497,49,0.12888254072655722
497,50,0.0921268583780007
497,52,0.0921268583780007
497,53,0.0921268583780007
497,54,0.0921268583780007
497,55,0.1268278077521876
497,56,0.11763767115625806
497,57,0.11925753229069903
497,67,0.0921268583780007
497,69,0.0921268583780007
497,70,0.13513348069708117
497,73,0.0921268583780007
497,74,0.0921268583780007
497,76,0.13509108570642048
497,78,0.0921268583780007
497,79,0.0921268583780007
497,80,0.0921268583780007
497,81,0.11763767115625806
497,120,0.12708535026896275
497,154,0.0921268583780007
497,155,0.0921268583780007
497,156,0.0921268583780007
497,157,0.13148350280217863
497,158,0.11818544309338534
497,159,0.0921268583780007
497,160,0.1314370641207332
497,161,0.0921268583780007
497,162,0.0921268583780007
497,163,0.0921268583780007
497,164,0.0921268583780007
497,165,0.0921268583780007
497,166,0.0921268583780007
497,167,0.12255393993872908
497,169,0.12059772145802097
497,170,0.12914800169330043
497,172,0.0921268583780007
497,173,0.116869444422646
497,174,0.116869444422646
497,213,0.12255393993872908
497,214,0.0921268583780007
497,222,0.13139598578129574
497,235,0.0921268583780007
497,237,0.0921268583780007
497,242,0.0921268583780007
497,243,0.12495027553130776
497,244,0.0921268583780007
497,245,0.12270414888902037
497,246,0.1268278077521876
498,40,0.09999508647078362
498,41,0.10138149520576648
498,42,0.13350757174678846
498,43,0.09360202785391761
498,47,0.12078625327416403
498,48,0.10362402592987482
498,49,0.11810581608628862
498,50,0.09360202785391761
498,52,0.09360202785391761
498,53,0.09360202785391761
498,54,0.09360202785391761
498,55,0.12565849117665331
498,56,0.11777614879015207
498,57,0.11775313152705826
498,67,0.10364004320556572
498,69,0.09999508647078362
498,70,0.13317731021325976
498,73,0.09360202785391761
498,74,0.09360202785391761
498,76,0.13317059784092355
498,78,0.09360202785391761
498,79,0.09360202785391761
498,80,0.09360202785391761
498,81,0.11060923637275584
498,120,0.12577848793199264
498,154,0.09360202785391761
498,155,0.09360202785391761
498,156,0.09360202785391761
498,157,0.12986380526443778
498,158,0.1176990530692752
498,159,0.09360202785391761
498,160,0.1298127859799565
498,161,0.09360202785391761
498,162,0.09360202785391761
498,163,0.09360202785391761
498,164,0.09360202785391761
498,165,0.09360202785391761
498,166,0.09360202785391761
498,167,0.11388674889440319
498,169,0.11991310227985402
498,170,0.12772751683945086
498,172,0.09360202785391761
498,173,0.11616107294835623
498,174,0.11616107294835623
498,213,0.11388674889440319
498,214,0.09360202785391761
498,222,0.1298031558057773
498,235,0.09360202785391761
498,237,0.09360202785391761
498,242,0.09360202785391761
498,243,0.12550745675823813
498,244,0.09360202785391761
498,245,0.12179376104755474
498,246,0.12561017229636356
499,40,0.10786331456356653
499,41,0.11063613203353224
499,42,0.13157461118729827
499,43,0.0950771973298345
499,47,0.11891719236408708
499,48,0.11512119348174894
499,49,0.10732909144602
499,50,0.0950771973298345
499,52,0.0950771973298345
499,53,0.0950771973298345
499,54,0.0950771973298345
499,55,0.12448917460111902
499,56,0.11791462642404606
499,57,0.11624873076341746
499,67,0.11515322803313073
499,69,0.10786331456356653
499,70,0.13122113972943833
499,73,0.0950771973298345
499,74,0.0950771973298345
499,76,0.1312501099754266
499,78,0.0950771973298345
499,79,0.0950771973298345
499,80,0.0950771973298345
499,81,0.10358080158925362
499,120,0.12447162559502255
499,154,0.0950771973298345
499,155,0.0950771973298345
499,156,0.0950771973298345
499,157,0.12824410772669695
499,158,0.11721266304516505
499,159,0.0950771973298345
499,160,0.12818850783917982
499,161,0.0950771973298345
499,162,0.0950771973298345
499,163,0.0950771973298345
499,164,0.0950771973298345
499,165,0.0950771973298345
499,166,0.0950771973298345
499,167,0.10521955785007729
499,169,0.11922848310168707
499,170,0.12630703198560128
499,172,0.0950771973298345
499,173,0.11545270147406646
499,174,0.11545270147406646
499,213,0.10521955785007729
499,214,0.0950771973298345
499,222,0.12821032583025885
499,235,0.0950771973298345
499,237,0.0950771973298345
499,242,0.0950771973298345
499,243,0.12606463798516848
499,244,0.0950771973298345
499,245,0.12088337320608909
499,246,0.12439253684053951
500,40,0.11573154265634944
500,41,0.11989076886129801
500,42,0.12964165062780805
500,43,0.0965523668057514
500,47,0.11704813145401012
500,48,0.12661836103362306
500,49,0.0965523668057514
500,50,0.0965523668057514
500,52,0.0965523668057514
500,53,0.0965523668057514
500,54,0.0965523668057514
500,55,0.12331985802558473
500,56,0.11805310405794006
500,57,0.11474432999977668
500,67,0.12666641286069574
500,69,0.11573154265634944
500,70,0.12926496924561692
500,73,0.0965523668057514
500,74,0.0965523668057514
500,76,0.12932962210992968
500,78,0.0965523668057514
500,79,0.0965523668057514
500,80,0.0965523668057514
500,81,0.0965523668057514
500,120,0.12316476325805244
500,154,0.0965523668057514
500,155,0.0965523668057514
500,156,0.0965523668057514
500,157,0.1266244101889561
500,158,0.1167262730210549
500,159,0.0965523668057514
500,160,0.1265642296984031
500,161,0.0965523668057514
500,162,0.0965523668057514
500,163,0.0965523668057514
500,164,0.0965523668057514
500,165,0.0965523668057514
500,166,0.0965523668057514
500,167,0.0965523668057514
500,169,0.11854386392352012
500,170,0.12488654713175172
500,172,0.0965523668057514
500,173,0.11474432999977668
500,174,0.11474432999977668
500,213,0.0965523668057514
500,214,0.0965523668057514
500,222,0.12661749585474041
500,235,0.0965523668057514
500,237,0.0965523668057514
500,242,0.0965523668057514
500,243,0.12662181921209884
500,244,0.0965523668057514
500,245,0.11997298536462346
500,246,0.12317490138471546
501,40,0.11392394891579234
501,41,0.11897964851144072
501,42,0.12722928376405532
501,43,0.0979413023736273
501,47,0.1163789779542954
501,48,0.12299629756352036
501,49,0.0979413023736273
501,50,0.09946364818290641
501,52,0.09936587586847395
501,53,0.0979413023736273
501,54,0.0979413023736273
501,55,0.12193182079271289
501,56,0.11585858341711786
501,57,0.11441767952414342
501,67,0.1230363407527476
501,69,0.11561438447051778
501,70,0.12520180440684858
501,73,0.0979413023736273
501,74,0.0979413023736273
501,76,0.12525568179377589
501,78,0.0979413023736273
501,79,0.09930957963423091
501,80,0.0979413023736273
501,81,0.09982658492774088
501,120,0.12180585093634783
501,154,0.0979413023736273
501,155,0.0979413023736273
501,156,0.0979413023736273
501,157,0.12489323882337344
501,158,0.11598871724214505
501,159,0.0979413023736273
501,160,0.12483826409994346
501,161,0.0979413023736273
501,162,0.09934866915616636
501,163,0.09935478136876215
501,164,0.0979413023736273
501,165,0.09975511028619291
501,166,0.0979413023736273
501,167,0.0979413023736273
501,169,0.1162675499717679
501,170,0.12335111902528322
501,172,0.0979413023736273
501,173,0.11310127170198171
501,174,0.11310127170198171
501,213,0.0979413023736273
501,214,0.0979413023736273
501,222,0.12299557658111815
501,235,0.0979413023736273
501,237,0.0979413023736273
501,242,0.0979413023736273
501,243,0.12299917937891683
501,244,0.0979413023736273
501,245,0.11896349240853563
501,246,0.12180313326618546
502,40,0.11211635517523523
502,41,0.11806852816158342
502,42,0.12481691690030258
502,43,0.09933023794150321
502,47,0.11570982445458068
502,48,0.11937423409341764
502,49,0.09933023794150321
502,50,0.10237492956006143
502,52,0.1021793849311965
502,53,0.09933023794150321
502,54,0.09933023794150321
502,55,0.12054378355984104
502,56,0.11366406277629565
502,57,0.11409102904851015
502,67,0.11940626864479943
502,69,0.1154972262846861
502,70,0.12113863956808023
502,73,0.09933023794150321
502,74,0.09933023794150321
502,76,0.12118174147762206
502,78,0.09933023794150321
502,79,0.10206679246271042
502,80,0.09933023794150321
502,81,0.10310080304973036
502,120,0.12044693861464321
502,154,0.09933023794150321
502,155,0.09933023794150321
502,156,0.09933023794150321
502,157,0.12316206745779078
502,158,0.11525116146323519
502,159,0.09933023794150321
502,160,0.12311229850148381
502,161,0.09933023794150321
502,162,0.10214497150658132
502,163,0.1021571959317729
502,164,0.09933023794150321
502,165,0.10295785376663444
502,166,0.09933023794150321
502,167,0.09933023794150321
502,169,0.1139912360200157
502,170,0.12181569091881471
502,172,0.09933023794150321
502,173,0.11145821340418673
502,174,0.11145821340418673
502,213,0.09933023794150321
502,214,0.09933023794150321
502,222,0.11937365730749588
502,235,0.09933023794150321
502,237,0.09933023794150321
502,242,0.09933023794150321
502,243,0.11937653954573484
502,244,0.09933023794150321
502,245,0.1179539994524478
502,246,0.12043136514765546
503,40,0.11030876143467813
503,41,0.11715740781172612
503,42,0.12240455003654985
503,43,0.10071917350937912
503,47,0.11504067095486598
503,48,0.11575217062331494
503,49,0.10071917350937912
503,50,0.10528621093721643
503,52,0.10499289399391906
503,53,0.10071917350937912
503,54,0.10071917350937912
503,55,0.1191557463269692
503,56,0.11146954213547344
503,57,0.11376437857287688
503,67,0.11577619653685128
503,69,0.11538006809885443
503,70,0.11707547472931187
503,73,0.10071917350937912
503,74,0.10071917350937912
503,76,0.11710780116146825
503,78,0.10071917350937912
503,79,0.10482400529118993
503,80,0.10071917350937912
503,81,0.10637502117171985
503,120,0.1190880262929386
503,154,0.10071917350937912
503,155,0.10071917350937912
503,156,0.10071917350937912
503,157,0.12143089609220811
503,158,0.11451360568432534
503,159,0.10071917350937912
503,160,0.12138633290302416
503,161,0.10071917350937912
503,162,0.10494127385699628
503,163,0.10495961049478364
503,164,0.10071917350937912
503,165,0.10616059724707595
503,166,0.10071917350937912
503,167,0.10071917350937912
503,169,0.11171492206826347
503,170,0.12028026281234619
503,172,0.10071917350937912
503,173,0.10981515510639175
503,174,0.10981515510639175
503,213,0.10071917350937912
503,214,0.10071917350937912
503,222,0.11575173803387362
503,235,0.10071917350937912
503,237,0.10071917350937912
503,242,0.10071917350937912
503,243,0.11575389971255283
503,244,0.10071917350937912
503,245,0.11694450649635997
503,246,0.11905959702912547
504,40,0.10850116769412103
504,41,0.11624628746186882
504,42,0.1199921831727971
504,43,0.10210810907725501
504,47,0.11437151745515126
504,48,0.11213010715321224
504,49,0.10210810907725501
504,50,0.10819749231437145
504,52,0.10780640305664162
504,53,0.10210810907725501
504,54,0.10210810907725501
504,55,0.11776770909409735
504,56,0.10927502149465124
504,57,0.1134377280972436
504,67,0.11214612442890314
504,69,0.11526290991302277
504,70,0.11301230989054352
504,73,0.10210810907725501
504,74,0.10210810907725501
504,76,0.11303386084531444
504,78,0.10210810907725501
504,79,0.10758121811966945
504,80,0.10210810907725501
504,81,0.10964923929370933
504,120,0.11772911397123399
504,154,0.10210810907725501
504,155,0.10210810907725501
504,156,0.10210810907725501
504,157,0.11969972472662546
504,158,0.1137760499054155
504,159,0.10210810907725501
504,160,0.1196603673045645
504,161,0.10210810907725501
504,162,0.10773757620741126
504,163,0.10776202505779439
504,164,0.10210810907725501
504,165,0.10936334072751747
504,166,0.10210810907725501
504,167,0.10210810907725501
504,169,0.10943860811651125
504,170,0.11874483470587768
504,172,0.10210810907725501
504,173,0.10817209680859678
504,174,0.10817209680859678
504,213,0.10210810907725501
504,214,0.10210810907725501
504,222,0.11212981876025135
504,235,0.10210810907725501
504,237,0.10210810907725501
504,242,0.10210810907725501
504,243,0.11213125987937082
504,244,0.10210810907725501
504,245,0.11593501354027214
504,246,0.11768782891059547
505,40,0.10669357395356392
505,41,0.11533516711201153
505,42,0.11757981630904436
505,43,0.10349704464513092
505,47,0.11370236395543654
505,48,0.10850804368310953
505,49,0.10349704464513092
505,50,0.11110877369152647
505,52,0.11061991211936417
505,53,0.10349704464513092
505,54,0.10349704464513092
505,55,0.1163796718612255
505,56,0.10708050085382903
505,57,0.11311107762161034
505,67,0.10851605232095497
505,69,0.1151457517271911
505,70,0.10894914505177516
505,73,0.10349704464513092
505,74,0.10349704464513092
505,76,0.10895992052916063
505,78,0.10349704464513092
505,79,0.11033843094814895
505,80,0.10349704464513092
505,81,0.11292345741569881
505,120,0.11637020164952938
505,154,0.10349704464513092
505,155,0.10349704464513092
505,156,0.10349704464513092
505,157,0.11796855336104281
505,158,0.11303849412650564
505,159,0.10349704464513092
505,160,0.11793440170610485
505,161,0.10349704464513092
505,162,0.11053387855782622
505,163,0.11056443962080514
505,164,0.10349704464513092
505,165,0.112566084207959
505,166,0.10349704464513092
505,167,0.10349704464513092
505,169,0.10716229416475904
505,170,0.11720940659940918
505,172,0.10349704464513092
505,173,0.1065290385108018
505,174,0.1065290385108018
505,213,0.10349704464513092
505,214,0.10349704464513092
505,222,0.10850789948662909
505,235,0.10349704464513092
505,237,0.10349704464513092
505,242,0.10349704464513092
505,243,0.10850862004618883
505,244,0.10349704464513092
505,245,0.11492552058418432
505,246,0.11631606079206547
506,40,0.10488598021300682
506,41,0.11442404676215423
506,42,0.11516744944529163
506,43,0.10488598021300682
506,47,0.11303321045572182
506,48,0.10488598021300682
506,49,0.10488598021300682
506,50,0.11402005506868149
506,52,0.11343342118208673
506,53,0.10488598021300682
506,54,0.10488598021300682
506,55,0.11499163462835366
506,56,0.10488598021300682
506,57,0.11278442714597707
506,67,0.10488598021300682
506,69,0.11502859354135943
506,70,0.10488598021300682
506,73,0.10488598021300682
506,74,0.10488598021300682
506,76,0.10488598021300682
506,78,0.10488598021300682
506,79,0.11309564377662847
506,80,0.10488598021300682
506,81,0.1161976755376883
506,120,0.11501128932782477
506,154,0.10488598021300682
506,155,0.10488598021300682
506,156,0.10488598021300682
506,157,0.11623738199546015
506,158,0.11230093834759579
506,159,0.10488598021300682
506,160,0.1162084361076452
506,161,0.10488598021300682
506,162,0.11333018090824118
506,163,0.1133668541838159
506,164,0.10488598021300682
506,165,0.11576882768840051
506,166,0.10488598021300682
506,167,0.10488598021300682
506,169,0.10488598021300682
506,170,0.11567397849294067
506,172,0.10488598021300682
506,173,0.10488598021300682
506,174,0.10488598021300682
506,213,0.10488598021300682
506,214,0.10488598021300682
506,222,0.10488598021300682
506,235,0.10488598021300682
506,237,0.10488598021300682
506,242,0.10488598021300682
506,243,0.10488598021300682
506,244,0.10488598021300682
506,245,0.11391602762809648
506,246,0.11494429267353547
507,40,0.10492905472147696
507,41,0.11441167253697875
507,42,0.11514087080248507
507,43,0.10492905472147696
507,47,0.11315454638171367
507,48,0.10664109709592128
507,49,0.10492905472147696
507,50,0.11372739023903825
507,52,0.1120519221957102
507,53,0.10492905472147696
507,54,0.10654319638869411
507,55,0.11335043340093265
507,56,0.10611566119264268
507,57,0.1115110938322855
507,67,0.10674192379640703
507,69,0.11520926887824057
507,70,0.10700763218774842
507,73,0.10628014377776278
507,74,0.10492905472147696
507,76,0.10690447605772176
507,78,0.10492905472147696
507,79,0.11177044102449499
507,80,0.10605740192158356
507,81,0.1161673697139377
507,120,0.11498330615086863
507,154,0.10605740192158356
507,155,0.10492905472147696
507,156,0.10492905472147696
507,157,0.11620176233990703
507,158,0.11235321957787982
507,159,0.10492905472147696
507,160,0.11617560794133899
507,161,0.10492905472147696
507,162,0.11318665173373839
507,163,0.11335339850772627
507,164,0.10492905472147696
507,165,0.11399809428430502
507,166,0.10492905472147696
507,167,0.10492905472147696
507,169,0.10656051995242856
507,170,0.11563729963374086
507,172,0.10492905472147696
507,173,0.10492905472147696
507,174,0.10492905472147696
507,213,0.10492905472147696
507,214,0.10492905472147696
507,222,0.10674076288504311
507,235,0.10492905472147696
507,237,0.10492905472147696
507,242,0.10492905472147696
507,243,0.1062083459891446
507,244,0.10492905472147696
507,245,0.11245409423405167
507,246,0.11493172984844294
508,40,0.10497212922994707
508,41,0.11439929831180326
508,42,0.1151142921596785
508,43,0.10497212922994707
508,47,0.11327588230770552
508,48,0.10839621397883571
508,49,0.10497212922994707
508,50,0.11343472540939499
508,52,0.11067042320933368
508,53,0.10497212922994707
508,54,0.10820041256438141
508,55,0.11170923217351163
508,56,0.10734534217227855
508,57,0.11023776051859391
508,67,0.10859786737980723
508,69,0.1153899442151217
508,70,0.10912928416249
508,73,0.10767430734251873
508,74,0.10497212922994707
508,76,0.10892297190243669
508,78,0.10497212922994707
508,79,0.11044523827236151
508,80,0.1072288236301603
508,81,0.1161370638901871
508,120,0.11495532297391248
508,154,0.1072288236301603
508,155,0.10497212922994707
508,156,0.10497212922994707
508,157,0.11616614268435392
508,158,0.11240550080816386
508,159,0.10497212922994707
508,160,0.11614277977503279
508,161,0.10497212922994707
508,162,0.11304312255923561
508,163,0.11333994283163666
508,164,0.10497212922994707
508,165,0.11222736088020953
508,166,0.10497212922994707
508,167,0.10497212922994707
508,169,0.1082350596918503
508,170,0.11560062077454107
508,172,0.10497212922994707
508,173,0.10497212922994707
508,174,0.10497212922994707
508,213,0.10497212922994707
508,214,0.10497212922994707
508,222,0.1085955455570794
